TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
1340,367,52.94,2023-06-12 17:36:25,1,40,157,586,51,1,41,0,146,1,6990.92,2024-11-04 08:11:08
1341,29,384.41,2023-04-17 16:53:29,1,17,280,205,92,0,60,1,65,1,7831.56,2024-11-04 08:10:13
1342,416,235.42,2023-07-10 18:34:22,1,31,407,20,59,1,51,2,175,1,6173.23,2024-11-04 08:11:06
1343,225,114.23,2023-06-07 17:35:50,1,9,207,22,88,0,56,0,64,1,9523.72,2024-11-04 08:06:35
1344,1,12.62,2023-05-05 16:35:44,1,12,457,573,67,1,33,0,61,1,6420.47,2024-11-04 08:09:03
1345,387,373.52,2023-09-25 16:23:23,1,7,648,354,25,0,35,1,235,1,6430.41,2024-11-04 08:11:16
1346,40,336.05,2023-04-24 17:18:18,1,35,43,561,18,1,28,3,164,1,1635.05,2024-11-04 08:12:13
1347,109,366.93,2023-12-11 18:43:00,1,15,672,434,77,2,66,2,33,1,6697.79,2024-11-04 08:11:33
1348,175,112.27,2023-10-19 17:34:53,1,39,665,296,6,1,58,0,102,1,7369.89,2024-11-04 08:11:23
1349,215,494.96,2023-03-31 16:34:38,1,34,308,434,66,0,40,1,132,1,6903.68,2024-11-04 08:08:34
1350,195,561.58,2023-06-23 17:38:26,1,34,223,210,21,2,65,0,23,1,11748.86,2024-11-04 08:06:32
1351,58,440.94,2023-09-13 18:38:27,1,35,131,257,7,2,42,0,148,1,7303.23,2024-11-04 08:11:22
1352,391,71.9,2023-02-20 16:28:39,1,20,532,100,12,1,29,0,51,1,10619.35,2024-11-04 08:12:07
1353,333,256.66,2023-07-17 17:08:03,0,33,361,12,44,2,54,2,137,1,1794.5,2024-11-04 08:06:55
1354,99,166.55,2023-07-13 17:51:44,0,15,369,140,64,1,59,0,99,1,12970.21,2024-11-04 08:09:36
1355,378,276.26,2023-02-13 17:04:50,1,21,296,584,23,1,56,0,143,1,120.89,2024-11-04 08:11:47
1356,362,35.46,2023-07-18 16:38:11,1,16,649,549,72,0,67,0,164,1,5692.31,2024-11-04 08:10:12
1357,229,38.14,2023-04-07 16:16:00,1,32,15,175,71,1,50,1,165,1,9879.87,2024-11-04 08:07:16
1358,369,506.26,2023-12-18 18:26:07,0,3,645,300,13,0,64,2,86,1,6266.65,2024-11-04 08:11:53
1359,272,736.32,2023-04-12 17:06:06,1,16,483,494,53,2,31,0,28,1,14268.95,2024-11-04 08:10:23
1360,199,389.43,2023-11-27 18:01:47,0,2,466,4,4,0,52,1,151,1,6449.83,2024-11-04 08:10:57
1361,140,25.58,2023-11-16 16:33:22,1,29,82,278,47,0,60,1,166,1,6741.41,2024-11-04 08:06:29
1362,175,446.1,2023-09-19 17:45:19,1,39,427,526,67,0,25,3,243,1,1008.44,2024-11-04 08:08:30
1363,128,147.74,2023-09-05 16:52:06,1,33,63,66,33,1,23,3,15,1,1711.78,2024-11-04 08:12:18
1364,288,46.23,2023-05-29 17:45:26,1,14,337,398,14,2,77,2,282,1,5107.75,2024-11-04 08:09:46
1365,443,265.37,2023-05-26 17:56:17,1,42,608,220,12,1,33,1,77,1,5229.95,2024-11-04 08:09:20
1366,489,342.57,2023-02-03 17:10:00,1,4,332,494,99,2,20,3,91,1,339.16,2024-11-04 08:09:51
1367,364,417.26,2023-02-27 17:01:24,0,27,179,208,48,2,32,0,45,1,10442.48,2024-11-04 08:11:53
1368,336,33.63,2023-11-03 16:50:08,1,8,535,116,23,2,63,2,76,1,4324.4,2024-11-04 08:10:52
1369,394,64.58,2023-12-04 18:06:30,1,12,622,325,55,1,55,2,173,1,6292.29,2024-11-04 08:11:27
1370,296,23.23,2023-04-20 16:34:59,0,24,551,162,63,1,21,3,122,1,269.01,2024-11-04 08:09:54
1371,244,160.52,2023-08-07 16:15:05,0,17,247,586,33,0,78,2,112,1,5379.25,2024-11-04 08:07:59
1372,413,285.49,2023-08-11 18:42:10,0,5,478,425,70,1,53,0,109,1,6366.84,2024-11-04 08:12:14
1373,429,71.87,2023-01-16 18:03:02,1,26,38,34,56,0,22,3,258,1,1839.1,2024-11-04 08:12:07
1374,11,308.8,2023-12-26 16:08:51,1,3,249,499,17,0,53,2,41,1,3966.54,2024-11-04 08:09:59
1375,432,135.35,2023-07-28 18:42:51,1,15,213,350,97,1,33,1,82,1,9983.36,2024-11-04 08:07:24
1376,339,288.43,2023-05-08 16:37:53,1,31,134,508,74,1,66,2,72,1,4577.09,2024-11-04 08:09:00
1377,25,147.46,2023-10-12 16:58:25,0,0,364,526,70,2,65,0,205,1,7458.03,2024-11-04 08:11:31
1378,410,214.15,2023-10-30 17:07:54,1,11,511,330,63,1,32,1,217,1,6397.29,2024-11-04 08:10:59
1379,462,170.36,2023-03-27 16:56:29,1,16,219,90,90,0,30,0,118,1,6034.73,2024-11-04 08:09:24
1380,297,736.53,2023-05-10 17:05:08,1,30,528,352,64,0,55,1,120,1,9826.26,2024-11-04 08:09:38
1381,266,213.42,2023-07-27 17:30:14,1,8,516,91,51,0,45,1,17,1,3736.38,2024-11-04 08:11:26
1382,488,94.09,2023-09-12 16:32:09,1,24,412,57,41,1,27,3,203,1,646.85,2024-11-04 08:10:29
1383,241,91.23,2023-05-15 16:13:54,1,4,180,392,2,0,72,2,86,1,6385.12,2024-11-04 08:08:29
1384,137,263.92,2023-07-26 17:56:54,0,36,547,392,73,1,57,2,233,1,4161.71,2024-11-04 08:10:43
1385,293,77.5,2023-05-23 16:44:55,0,13,320,289,60,2,51,0,201,1,11079.77,2024-11-04 08:08:15
1386,241,3.65,2023-02-13 17:48:36,1,24,113,326,97,2,69,0,146,1,10017.11,2024-11-04 08:11:01
1387,318,43.88,2023-11-13 17:43:37,0,39,336,108,37,2,26,3,251,1,1644.09,2024-11-04 08:08:21
1388,305,591.98,2023-04-28 16:32:10,1,12,539,509,68,0,28,3,132,1,387.65,2024-11-04 08:07:44
1389,81,224.79,2023-08-22 16:34:34,1,4,203,381,62,2,18,3,129,1,528.38,2024-11-04 08:10:25
1390,219,64.3,2023-09-04 17:36:40,1,21,83,355,14,0,55,2,67,1,7530.3,2024-11-04 08:11:58
1391,453,111.79,2023-12-26 17:40:23,1,17,510,32,55,2,62,0,49,1,10887.59,2024-11-04 08:11:34
1392,120,613.7,2023-02-22 17:33:56,0,13,645,555,54,1,61,2,37,1,7307.11,2024-11-04 08:10:53
1393,215,170.45,2023-01-05 16:56:49,1,37,539,453,25,1,60,1,199,1,2284.41,2024-11-04 08:09:17
1394,289,344.27,2023-09-19 17:23:14,1,35,168,338,30,1,22,3,123,1,1918.36,2024-11-04 08:09:37
1395,401,872.72,2023-04-24 16:47:17,1,42,538,346,32,2,22,3,288,1,503.01,2024-11-04 08:10:49
1396,474,292.95,2023-02-16 16:23:11,1,22,439,359,54,1,37,1,56,1,1216.91,2024-11-04 08:11:13
1397,361,28.44,2023-08-31 17:43:38,1,14,172,301,46,0,18,3,243,1,1071.04,2024-11-04 08:09:03
1398,319,209.02,2023-03-03 17:08:36,1,12,576,585,7,0,21,3,74,1,187.9,2024-11-04 08:11:19
1399,248,20.05,2023-11-29 17:43:51,1,6,283,191,17,0,72,2,171,1,7145.67,2024-11-04 08:08:00
1400,338,175.02,2023-04-10 16:23:53,1,31,586,19,91,2,28,3,71,1,1493.88,2024-11-04 08:09:21
1401,151,89.5,2023-08-21 16:22:06,0,21,13,198,19,1,41,1,134,1,8658.95,2024-11-04 08:09:01
1402,15,69.96,2023-10-16 17:43:00,1,3,380,238,59,1,28,3,31,1,164.12,2024-11-04 08:08:13
1403,286,146.51,2023-01-25 17:12:17,1,0,553,355,96,0,53,1,68,1,7089.9,2024-11-04 08:10:39
1404,356,376.78,2023-08-14 17:25:14,0,26,579,541,60,2,21,3,88,1,841.65,2024-11-04 08:07:49
1405,199,148.54,2023-12-22 16:25:16,0,8,153,124,47,1,71,2,107,1,5677.05,2024-11-04 08:11:52
1406,161,388.77,2023-12-11 16:57:08,0,17,209,447,64,2,26,3,30,1,1658.49,2024-11-04 08:11:05
1407,121,100.38,2023-11-27 17:51:15,1,39,528,512,59,1,63,0,49,1,10171.68,2024-11-04 08:09:18
1408,52,137.23,2023-04-07 16:50:22,1,14,202,544,83,1,64,0,63,1,13847.99,2024-11-04 08:08:41
1409,169,870.3,2023-08-28 17:56:39,1,38,195,120,2,0,51,2,229,1,3688.98,2024-11-04 08:08:54
1410,173,458.94,2023-07-18 18:06:23,1,11,73,148,75,1,52,1,180,1,5619.95,2024-11-04 08:08:35
1411,91,327.35,2023-09-25 18:48:58,0,22,511,259,58,1,20,3,175,1,342.08,2024-11-04 08:11:19
1412,305,757.15,2023-01-17 16:53:08,1,33,446,299,84,2,53,1,38,1,4702.86,2024-11-04 08:08:06
1413,125,5.64,2023-03-08 16:57:30,1,4,666,521,63,2,59,0,47,1,12703.24,2024-11-04 08:11:10
1414,281,47.23,2023-08-03 18:18:56,0,22,30,252,33,2,73,2,160,1,6659.81,2024-11-04 08:11:07
1415,490,239.41,2023-11-01 17:23:46,0,3,668,125,63,2,42,0,248,1,7860.65,2024-11-04 08:07:19
1416,469,7.48,2023-07-03 16:46:20,1,35,573,376,24,0,55,1,29,1,1275.2,2024-11-04 08:12:21
1417,464,170.97,2023-05-01 17:04:30,1,26,252,249,43,1,26,3,292,1,1265.27,2024-11-04 08:07:51
1418,474,659.15,2023-01-31 16:02:23,1,4,197,526,13,0,22,3,204,1,1241.59,2024-11-04 08:06:24
1419,10,31.53,2023-12-20 17:15:14,1,18,315,406,94,2,25,3,283,1,874.93,2024-11-04 08:06:33
1420,356,111.66,2023-06-07 18:18:32,0,42,367,489,67,2,48,1,140,1,5716.72,2024-11-04 08:07:36
1421,14,250.01,2023-11-06 16:28:15,1,18,186,165,56,0,62,2,88,1,1541.48,2024-11-04 08:12:10
1422,110,554.15,2023-04-18 17:17:37,1,33,85,148,65,0,49,0,108,1,14817.22,2024-11-04 08:12:11
1423,55,598.66,2023-01-10 16:51:44,0,5,304,460,31,1,32,1,222,1,2587.11,2024-11-04 08:11:41
1424,387,28.38,2023-05-18 16:24:16,1,34,675,143,82,1,55,0,98,1,173.7,2024-11-04 08:08:56
1425,229,16.8,2023-11-27 17:01:48,1,36,409,554,20,0,49,0,94,1,11847.07,2024-11-04 08:09:51
1426,460,896.79,2023-11-06 16:35:59,1,9,560,107,86,2,33,0,168,1,11146.74,2024-11-04 08:06:45
1427,447,159.0,2023-03-06 18:04:32,1,19,525,524,58,0,49,1,38,1,369.79,2024-11-04 08:08:35
1428,200,56.31,2023-09-27 17:54:16,0,15,37,231,41,2,75,2,195,1,6396.08,2024-11-04 08:08:12
1429,224,203.99,2023-01-20 16:34:35,1,30,6,336,72,2,52,2,215,1,4840.31,2024-11-04 08:09:52
1430,129,50.99,2023-10-31 16:45:07,1,11,211,132,2,1,29,0,76,1,1334.6,2024-11-04 08:10:00
1431,242,101.28,2023-08-23 18:19:06,0,6,486,540,22,2,32,1,75,1,2774.35,2024-11-04 08:06:44
1432,419,299.92,2023-10-09 18:41:21,1,10,192,303,6,0,27,3,122,1,1368.0,2024-11-04 08:08:59
1433,121,77.54,2023-02-01 17:12:47,1,31,339,528,94,2,67,2,73,1,4536.38,2024-11-04 08:10:22
1434,137,18.35,2023-09-18 16:40:59,1,26,660,549,34,1,21,3,78,1,1293.39,2024-11-04 08:10:06
1435,373,732.53,2023-05-22 16:54:00,0,38,652,357,65,0,26,3,116,1,441.54,2024-11-04 08:12:14
1436,57,65.11,2023-09-07 16:47:49,1,26,199,363,25,0,34,1,150,1,8485.14,2024-11-04 08:08:55
1437,229,67.07,2023-06-05 16:24:41,0,20,37,561,47,0,24,3,56,1,999.62,2024-11-04 08:10:33
1438,6,137.48,2023-11-27 17:34:33,1,39,201,503,57,1,55,0,47,1,14273.42,2024-11-04 08:08:46
1439,27,398.36,2023-06-27 16:52:00,1,8,21,534,5,0,22,3,56,1,1863.7,2024-11-04 08:09:08
1440,422,469.46,2023-11-08 18:24:56,1,27,448,103,67,0,20,3,149,1,8640.56,2024-11-04 08:09:58
1441,237,37.58,2023-04-17 18:22:37,1,16,46,450,50,0,57,0,182,1,259.44,2024-11-04 08:12:14
1442,441,160.24,2023-08-08 17:06:41,1,42,362,587,18,0,31,1,15,1,5526.97,2024-11-04 08:09:07
1443,79,315.39,2023-05-26 16:52:33,0,27,65,486,7,1,23,3,93,1,929.6,2024-11-04 08:08:08
1444,249,165.91,2023-03-15 17:40:16,1,17,552,0,83,0,26,3,84,1,587.12,2024-11-04 08:09:22
1445,236,211.36,2023-09-14 17:08:40,1,37,38,362,19,1,47,1,194,1,4760.34,2024-11-04 08:11:24
1446,138,241.45,2023-07-24 16:02:33,1,32,418,90,25,2,26,3,158,1,1594.04,2024-11-04 08:08:42
1447,130,23.24,2023-04-13 16:41:41,1,16,548,239,53,1,68,0,129,1,13777.79,2024-11-04 08:10:55
1448,33,70.88,2023-12-04 16:18:39,0,29,303,207,86,1,74,2,176,1,1794.65,2024-11-04 08:06:26
1449,15,314.52,2023-03-20 17:21:43,1,22,348,130,56,0,80,2,229,1,7071.32,2024-11-04 08:06:44
1450,376,181.81,2023-05-29 16:09:59,0,2,392,138,25,2,78,2,122,1,7525.73,2024-11-04 08:09:04
1451,407,854.64,2023-11-07 18:57:13,1,13,428,221,37,1,56,2,118,1,2989.25,2024-11-04 08:08:54
1452,292,261.19,2023-01-12 17:12:22,1,28,585,558,77,0,64,2,52,1,7620.6,2024-11-04 08:09:48
1453,204,220.68,2023-10-09 18:23:25,0,33,300,278,49,2,71,2,217,1,5549.2,2024-11-04 08:07:05
1454,405,11.86,2023-09-05 16:43:36,1,34,161,137,53,1,31,1,129,1,6782.61,2024-11-04 08:08:52
1455,103,122.65,2023-08-17 16:26:57,1,8,246,63,38,2,28,3,41,1,1968.51,2024-11-04 08:06:57
1456,1,395.16,2023-07-24 16:14:05,1,25,260,195,58,2,56,2,17,1,5340.73,2024-11-04 08:11:15
1457,404,704.69,2023-07-18 17:22:49,1,19,434,453,88,2,51,2,150,1,3267.84,2024-11-04 08:10:51
1458,485,369.89,2023-10-18 16:44:36,1,35,41,245,82,0,69,2,69,1,6941.47,2024-11-04 08:11:27
1459,93,10.92,2023-10-20 17:48:44,1,17,366,558,89,0,67,2,268,1,7567.2,2024-11-04 08:08:28
1460,56,199.14,2023-08-02 17:32:29,1,39,72,247,4,1,31,1,36,1,7001.25,2024-11-04 08:10:52
1461,399,109.43,2023-01-11 18:07:25,1,10,645,394,53,0,70,2,140,1,1983.65,2024-11-04 08:09:49
1462,253,304.15,2023-11-28 16:09:34,1,1,11,341,9,1,20,3,40,1,686.91,2024-11-04 08:10:17
1463,252,620.54,2023-03-27 16:26:46,0,29,77,179,8,1,28,3,98,1,213.36,2024-11-04 08:07:26
1464,312,757.79,2023-01-02 16:30:09,1,5,31,446,33,2,22,3,117,1,1443.02,2024-11-04 08:08:27
1465,403,122.81,2023-10-24 16:12:19,1,38,402,99,9,1,52,0,12,1,8450.84,2024-11-04 08:09:37
1466,332,96.25,2023-07-27 16:01:41,1,15,346,375,39,2,61,2,171,1,7996.7,2024-11-04 08:06:36
1467,54,142.55,2023-05-16 16:45:46,1,18,89,40,70,2,67,0,97,1,1262.68,2024-11-04 08:07:26
1468,254,35.94,2023-05-08 16:22:52,0,14,182,143,49,1,23,3,141,1,1697.28,2024-11-04 08:09:24
1469,100,24.86,2023-02-13 16:53:36,1,17,327,460,6,1,58,1,292,1,2591.65,2024-11-04 08:12:04
1470,163,103.08,2023-11-14 16:09:22,1,37,662,131,8,2,60,0,109,1,12002.16,2024-11-04 08:10:18
1471,449,116.27,2023-11-28 18:04:26,1,32,338,301,10,2,57,1,94,1,8726.92,2024-11-04 08:11:49
1472,112,34.74,2023-04-28 16:03:41,0,32,140,183,74,2,59,2,72,1,3736.57,2024-11-04 08:12:14
1473,326,64.01,2023-10-30 18:14:15,0,30,50,147,60,1,19,3,240,1,1225.69,2024-11-04 08:08:26
1474,14,50.9,2023-04-24 16:14:34,0,17,529,87,88,2,28,3,150,1,1277.7,2024-11-04 08:06:36
1475,265,206.84,2023-09-13 18:47:47,1,30,127,527,9,1,20,3,154,1,454.66,2024-11-04 08:10:50
1476,61,37.4,2023-08-01 17:54:56,1,33,335,281,11,0,20,3,84,1,1519.51,2024-11-04 08:12:08
1477,85,154.21,2023-01-02 16:01:26,1,24,529,264,82,2,46,1,75,1,8045.77,2024-11-04 08:10:33
1478,128,199.37,2023-06-29 17:39:21,1,6,396,290,82,2,24,3,79,1,1331.3,2024-11-04 08:08:44
1479,319,410.49,2023-07-25 16:47:16,0,1,351,511,70,1,25,3,134,1,1843.57,2024-11-04 08:10:38
1480,252,18.23,2023-03-22 17:31:23,1,26,182,274,63,0,56,1,28,1,8422.2,2024-11-04 08:11:20
1481,139,398.7,2023-08-28 16:02:11,1,0,409,291,5,0,47,0,276,1,7987.74,2024-11-04 08:09:04
1482,416,122.14,2023-02-20 16:20:28,1,29,365,469,70,2,22,3,155,1,327.68,2024-11-04 08:08:04
1483,329,378.2,2023-01-09 17:12:40,1,23,566,323,7,1,40,1,167,1,7372.81,2024-11-04 08:11:02
1484,172,124.74,2023-11-27 16:33:20,1,20,292,413,37,0,49,1,33,1,2987.97,2024-11-04 08:08:17
1485,374,17.1,2023-12-25 16:56:06,1,0,398,322,18,0,53,2,101,1,1619.54,2024-11-04 08:11:05
1486,116,287.05,2023-04-14 16:00:51,1,25,343,114,57,0,22,3,212,1,1204.65,2024-11-04 08:10:59
1487,193,874.72,2023-03-03 16:21:27,1,37,99,301,84,2,28,1,173,1,4630.58,2024-11-04 08:08:17
1488,459,40.12,2023-04-19 17:03:11,0,9,198,432,15,0,36,0,269,1,14304.38,2024-11-04 08:10:40
1489,124,125.0,2023-06-05 16:19:55,0,16,592,587,45,2,49,1,177,1,3215.76,2024-11-04 08:11:36
1490,39,348.44,2023-11-06 17:58:34,1,3,643,222,33,2,24,3,147,1,1022.94,2024-11-04 08:09:55
1491,397,128.4,2023-03-20 17:17:27,1,40,494,442,64,0,69,2,31,1,2610.64,2024-11-04 08:11:44
1492,153,320.93,2023-06-22 16:05:35,1,1,259,52,25,2,55,1,178,1,9451.66,2024-11-04 08:10:27
1493,256,1.41,2023-06-07 17:02:33,1,34,331,211,83,0,53,2,278,1,1244.17,2024-11-04 08:12:04
1494,474,50.52,2023-04-06 16:03:23,1,20,594,180,64,1,54,0,293,1,12815.24,2024-11-04 08:06:58
1495,286,383.95,2023-09-20 17:57:15,0,36,484,412,67,2,31,1,143,1,9933.56,2024-11-04 08:07:55
1496,152,12.94,2023-08-28 17:08:41,1,14,351,48,97,1,23,3,158,1,921.23,2024-11-04 08:10:32
1497,104,329.75,2023-12-25 17:31:53,1,34,354,174,63,2,56,2,211,1,6009.43,2024-11-04 08:09:57
1498,298,40.79,2023-11-17 16:40:09,1,25,388,226,60,0,18,3,80,1,1769.33,2024-11-04 08:11:29
1499,3,99.25,2023-06-26 16:53:58,0,31,504,209,47,2,63,2,93,1,2570.34,2024-11-04 08:07:33
1500,155,150.6,2023-04-17 17:43:23,1,24,326,509,79,0,69,2,59,1,3240.14,2024-11-04 08:07:30
1501,428,29.5,2023-07-20 18:26:11,1,35,434,350,7,2,73,2,129,1,1229.32,2024-11-04 08:09:30
1502,432,54.34,2023-12-25 18:03:33,1,0,560,452,34,0,65,0,46,1,8019.89,2024-11-04 08:11:47
1503,274,18.25,2023-08-16 16:41:21,1,18,175,412,75,0,53,0,18,1,14328.29,2024-11-04 08:08:43
1504,452,633.87,2023-12-08 16:06:14,1,18,571,168,66,2,27,3,175,1,330.16,2024-11-04 08:09:58
1505,164,81.15,2023-02-17 16:28:12,1,24,300,159,58,0,19,3,114,1,1595.26,2024-11-04 08:09:07
1506,127,83.95,2023-06-14 16:16:25,1,27,279,486,14,2,75,2,170,1,7413.18,2024-11-04 08:06:37
1507,287,410.4,2023-05-19 16:00:10,0,41,514,234,20,0,61,2,78,1,2563.91,2024-11-04 08:09:34
1508,182,172.68,2023-02-20 16:07:41,1,3,356,542,30,0,33,0,17,1,10724.95,2024-11-04 08:07:49
1509,491,139.88,2023-01-23 16:05:26,1,7,515,559,23,0,34,1,162,1,2969.71,2024-11-04 08:07:25
1510,168,165.55,2023-10-02 18:21:39,1,9,614,59,60,1,28,3,115,1,761.78,2024-11-04 08:08:55
1511,453,285.69,2023-12-06 18:15:42,1,24,130,114,63,0,63,2,35,1,2552.54,2024-11-04 08:07:59
1512,88,532.4,2023-08-24 16:46:58,1,17,94,113,26,0,22,3,149,1,1033.73,2024-11-04 08:09:47
1513,284,293.85,2023-08-10 16:23:08,1,5,443,317,10,2,25,3,144,1,1919.97,2024-11-04 08:09:31
1514,61,27.94,2023-11-03 18:44:38,1,1,2,115,92,1,79,2,120,1,1893.44,2024-11-04 08:08:30
1515,388,270.36,2023-03-03 16:57:11,1,28,36,562,43,0,25,3,37,1,1783.04,2024-11-04 08:07:51
1516,291,506.03,2023-07-12 16:14:08,1,11,644,53,99,1,21,3,21,1,1123.89,2024-11-04 08:09:26
1517,488,206.95,2023-08-03 16:19:27,1,39,580,118,83,1,22,3,31,1,1817.65,2024-11-04 08:07:36
1518,362,350.96,2023-06-08 16:26:48,1,40,441,584,45,0,63,2,167,1,5463.94,2024-11-04 08:08:03
1519,16,261.63,2023-05-29 18:27:43,1,6,597,523,17,1,20,3,150,1,477.03,2024-11-04 08:09:33
1520,452,46.12,2023-06-05 17:28:06,1,14,507,150,87,1,59,0,30,1,8874.01,2024-11-04 08:08:32
1521,330,27.25,2023-03-20 16:02:51,0,18,322,300,81,1,63,2,92,1,5365.2,2024-11-04 08:09:28
1522,1,331.66,2023-09-11 17:52:59,1,19,40,0,39,0,76,2,145,1,7216.3,2024-11-04 08:08:23
1523,280,667.95,2023-07-27 17:51:27,0,28,244,361,26,0,62,0,253,1,13558.56,2024-11-04 08:08:19
1524,89,49.84,2023-10-13 16:05:10,1,6,281,335,94,0,49,0,146,1,7872.04,2024-11-04 08:07:16
1525,393,556.04,2023-07-10 16:41:50,1,10,185,429,21,0,72,2,27,1,5200.04,2024-11-04 08:07:38
1526,131,88.06,2023-10-27 17:53:06,0,33,495,400,15,2,18,3,288,1,1779.85,2024-11-04 08:09:03
1527,317,745.95,2023-12-15 16:38:43,1,22,663,504,27,0,58,0,127,1,13264.14,2024-11-04 08:11:10
1528,242,67.25,2023-07-03 16:38:45,1,24,396,427,12,2,19,3,157,1,467.4,2024-11-04 08:11:37
1529,327,93.63,2023-08-21 18:11:41,1,27,512,196,95,0,29,1,141,1,9873.62,2024-11-04 08:09:57
1530,226,74.11,2023-07-18 16:05:40,1,38,527,309,10,1,22,3,49,1,1257.9,2024-11-04 08:09:02
1531,18,41.13,2023-03-27 17:53:15,0,30,630,27,29,1,77,2,58,1,6067.54,2024-11-04 08:10:03
1532,440,192.02,2023-12-19 16:11:38,0,16,396,549,24,2,79,2,154,1,5169.07,2024-11-04 08:09:02
1533,216,291.27,2023-06-19 17:58:54,1,11,117,242,96,1,77,2,121,1,6878.86,2024-11-04 08:10:16
1534,48,296.46,2023-11-09 16:11:59,1,9,278,463,45,1,23,3,136,1,558.99,2024-11-04 08:08:19
1535,443,341.84,2023-06-23 16:10:12,0,12,527,365,25,1,27,3,89,1,1400.04,2024-11-04 08:07:42
1536,420,98.41,2023-06-12 17:09:42,1,34,182,234,51,2,27,3,48,1,912.71,2024-11-04 08:08:45
1537,308,27.51,2023-09-20 18:16:03,0,8,244,440,56,2,40,0,103,1,13645.63,2024-11-04 08:06:27
1538,436,12.18,2023-04-20 18:50:39,1,27,313,262,87,1,76,2,77,1,4909.24,2024-11-04 08:07:37
1539,313,207.71,2023-11-16 17:48:55,0,18,361,527,65,2,25,3,63,1,570.1,2024-11-04 08:10:55
1540,228,25.77,2023-07-17 17:15:21,0,36,25,68,77,2,45,0,277,1,11749.77,2024-11-04 08:10:33
1541,418,127.57,2023-02-27 17:17:05,1,26,389,167,48,0,52,2,75,1,6118.2,2024-11-04 08:10:45
1542,387,392.05,2023-06-19 16:32:01,1,10,394,391,98,0,60,1,172,1,4383.69,2024-11-04 08:06:25
1543,172,521.01,2023-10-13 17:54:57,0,39,200,404,40,1,41,1,73,1,4004.55,2024-11-04 08:07:07
1544,106,849.76,2023-08-16 16:28:30,1,39,665,496,22,0,25,3,269,1,373.88,2024-11-04 08:07:50
1545,65,172.5,2023-11-14 16:23:09,1,8,610,312,64,2,68,0,31,1,6851.16,2024-11-04 08:11:14
1546,350,265.44,2023-01-17 16:41:18,1,35,328,6,89,0,30,1,169,1,9700.77,2024-11-04 08:09:38
1547,239,152.34,2023-10-12 17:10:20,1,29,126,35,43,1,55,0,115,1,6853.51,2024-11-04 08:08:11
1548,239,21.13,2023-04-25 16:11:22,1,9,529,504,89,1,28,3,153,1,948.7,2024-11-04 08:10:17
1549,405,111.55,2023-12-28 16:27:12,1,10,607,539,38,0,46,0,101,1,12221.17,2024-11-04 08:08:09
1550,289,321.82,2023-07-14 16:20:55,0,33,498,8,48,1,32,1,43,1,6500.5,2024-11-04 08:08:22
1551,153,148.77,2023-03-30 18:20:58,1,38,175,112,82,1,67,2,175,1,2138.42,2024-11-04 08:11:51
1552,300,14.08,2023-02-06 18:18:26,1,9,430,13,58,1,57,2,154,1,3908.65,2024-11-04 08:08:27
1553,360,566.33,2023-08-07 16:39:52,0,5,580,371,64,0,24,3,66,1,379.82,2024-11-04 08:07:18
1554,182,206.51,2023-12-18 17:09:29,1,16,341,13,45,0,51,2,275,1,3921.74,2024-11-04 08:07:22
1555,212,180.94,2023-07-24 16:41:18,1,33,439,433,27,1,75,2,57,1,7659.99,2024-11-04 08:10:34
1556,278,77.9,2023-12-25 17:42:00,1,42,591,144,70,1,21,3,128,1,664.72,2024-11-04 08:08:41
1557,194,318.92,2023-05-19 18:54:32,0,42,256,154,36,1,21,3,60,1,1167.25,2024-11-04 08:09:03
1558,384,583.3,2023-02-03 16:30:45,0,26,317,414,93,2,59,1,142,1,5896.01,2024-11-04 08:11:17
1559,315,100.68,2023-01-12 16:44:29,1,22,465,482,21,2,63,2,139,1,1123.75,2024-11-04 08:12:10
1560,19,589.64,2023-09-21 16:05:38,1,5,426,249,49,2,62,2,210,1,2039.4,2024-11-04 08:11:53
1561,493,225.93,2023-03-13 17:57:47,0,29,140,131,96,1,25,3,199,1,1864.27,2024-11-04 08:08:39
1562,284,651.55,2023-03-10 17:34:34,1,31,331,35,42,2,72,2,82,1,2325.78,2024-11-04 08:09:47
1563,119,80.97,2023-01-09 17:27:58,1,39,248,130,25,2,38,0,157,1,5926.31,2024-11-04 08:09:06
1564,22,191.89,2023-06-27 16:37:04,1,35,3,427,40,1,25,3,14,1,399.57,2024-11-04 08:09:55
1565,483,304.75,2023-02-27 16:07:57,0,2,479,299,95,1,78,2,125,1,1916.34,2024-11-04 08:07:01
1566,194,201.53,2023-11-06 16:31:43,1,40,620,160,6,2,68,2,287,1,2732.86,2024-11-04 08:12:21
1567,487,8.45,2023-02-10 17:45:34,1,30,189,149,21,0,22,3,141,1,1115.3,2024-11-04 08:07:47
1568,190,435.98,2023-10-12 16:29:09,1,23,273,343,98,1,30,1,105,1,7334.08,2024-11-04 08:11:05
1569,445,743.24,2023-07-07 17:31:07,0,16,249,514,83,2,19,3,109,1,1024.19,2024-11-04 08:08:46
1570,256,16.27,2023-02-13 17:58:45,1,1,672,157,37,0,57,0,44,1,10971.32,2024-11-04 08:09:04
1571,241,290.86,2023-06-05 17:45:07,1,21,596,219,67,2,45,0,36,1,14631.88,2024-11-04 08:10:45
